timestamp,price,size,exchange,condition1,condition2,condition3,condition4
2019-06-21 12:32:31.786000-04:00,199.9,71,10,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,100,8,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,100,8,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,100,11,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,26,11,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,3,19,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,3,19,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,33,19,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,100,12,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,75,12,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,10,12,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,15,12,37,0,0,0
2019-06-21 12:32:31.786000-04:00,199.9,85,12,37,0,0,0
2019-06-21 12:32:31.786000-04:00,199.9,100,12,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,15,12,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,100,12,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,57,12,14,37,41,0
2019-06-21 12:32:31.786000-04:00,199.9,62,12,37,0,0,0
2019-06-21 12:32:31.786000-04:00,199.9,100,12,14,41,0,0
2019-06-21 12:32:31.786000-04:00,199.9,81,12,37,0,0,0
2019-06-21 12:32:31.787000-04:00,199.9,29,10,14,37,41,0
2019-06-21 12:32:31.787000-04:00,199.9,100,15,0,0,0,0
2019-06-21 12:32:31.787000-04:00,199.9,64,19,37,0,0,0
2019-06-21 12:32:32.128000-04:00,199.8924,40,4,37,0,0,0
2019-06-21 12:32:32.325000-04:00,199.9,100,12,0,0,0,0
2019-06-21 12:32:32.343000-04:00,199.9001,3,4,37,0,0,0
2019-06-21 12:32:32.998000-04:00,199.9099,1,4,37,0,0,0
2019-06-21 12:32:33.167000-04:00,199.91,2,4,37,0,0,0
2019-06-21 12:32:33.979000-04:00,199.9,100,11,0,0,0,0
2019-06-21 12:32:34.885000-04:00,199.897,30,4,37,0,0,0
2019-06-21 12:32:37.371000-04:00,199.8932,25,4,37,0,0,0
2019-06-21 12:32:37.605000-04:00,199.89,261,11,14,41,0,0
2019-06-21 12:32:37.605000-04:00,199.89,21,12,14,37,41,0
2019-06-21 12:32:37.605000-04:00,199.89,100,12,14,41,0,0
2019-06-21 12:32:38.096000-04:00,199.88,100,12,0,0,0,0
2019-06-21 12:32:38.096000-04:00,199.88,100,12,0,0,0,0
2019-06-21 12:32:39.055000-04:00,199.866,200,4,0,0,0,0
2019-06-21 12:32:39.418000-04:00,199.87,12,12,14,37,41,0
2019-06-21 12:32:39.549000-04:00,199.86,8,4,37,0,0,0
2019-06-21 12:32:39.869000-04:00,199.8669,25,4,37,0,0,0
2019-06-21 12:32:40.150000-04:00,199.88,284,4,0,0,0,0
2019-06-21 12:32:40.362000-04:00,199.88,300,4,0,0,0,0
2019-06-21 12:32:41.208000-04:00,199.87,9,4,37,0,0,0
2019-06-21 12:32:42.360000-04:00,199.8724,14,4,37,0,0,0
2019-06-21 12:32:42.450000-04:00,199.8798,1,4,37,0,0,0
2019-06-21 12:32:43.054000-04:00,199.8665,10,4,37,0,0,0
2019-06-21 12:32:43.794000-04:00,199.8732,25,4,37,0,0,0
2019-06-21 12:32:43.992000-04:00,199.87,21,12,37,0,0,0
2019-06-21 12:32:44.255000-04:00,199.8744,20,4,37,0,0,0
2019-06-21 12:32:45.559000-04:00,199.8799,2,4,37,0,0,0
2019-06-21 12:32:47.847000-04:00,199.87,42,12,37,0,0,0
2019-06-21 12:32:47.852000-04:00,199.87,100,19,0,0,0,0
2019-06-21 12:32:47.852000-04:00,199.87,237,12,14,41,0,0
2019-06-21 12:32:47.852000-04:00,199.87,200,12,14,41,0,0
2019-06-21 12:32:47.853000-04:00,199.87,100,11,14,41,0,0
2019-06-21 12:32:47.995000-04:00,199.8639,10,4,37,0,0,0
2019-06-21 12:32:48.195000-04:00,199.8675,2,4,37,0,0,0
2019-06-21 12:32:49.122000-04:00,199.87,50,12,37,0,0,0
2019-06-21 12:32:49.123000-04:00,199.88,34,7,14,37,41,0
2019-06-21 12:32:49.345000-04:00,199.86,100,10,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,100,15,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,423,8,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,20,8,37,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,100,11,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,9,11,37,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,100,19,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,1400,19,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,43,4,37,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,100,12,0,0,0,0
2019-06-21 12:32:49.345000-04:00,199.86,86,12,37,0,0,0
2019-06-21 12:32:49.350000-04:00,199.86,43,4,37,0,0,0
2019-06-21 12:32:49.439000-04:00,199.85,100,18,14,41,0,0
2019-06-21 12:32:52.403000-04:00,199.85,40,4,37,0,0,0
2019-06-21 12:32:52.934000-04:00,199.86,90,4,37,0,0,0
2019-06-21 12:32:53.118000-04:00,199.86,100,11,14,41,0,0
2019-06-21 12:32:53.118000-04:00,199.8599,2,4,37,0,0,0
2019-06-21 12:32:53.119000-04:00,199.86,6,8,37,0,0,0
2019-06-21 12:32:53.119000-04:00,199.86,94,8,37,0,0,0
2019-06-21 12:32:53.119000-04:00,199.86,6,8,14,37,41,0
2019-06-21 12:32:53.119000-04:00,199.86,100,11,14,41,0,0
2019-06-21 12:32:53.119000-04:00,199.86,100,11,14,41,0,0
2019-06-21 12:32:53.119000-04:00,199.86,100,11,14,41,0,0
2019-06-21 12:32:53.119000-04:00,199.86,100,19,14,41,0,0
2019-06-21 12:32:53.119000-04:00,199.86,100,12,14,41,0,0
2019-06-21 12:32:53.119000-04:00,199.86,100,12,14,41,0,0
2019-06-21 12:32:53.120000-04:00,199.86,3,10,14,37,41,0
2019-06-21 12:32:53.200000-04:00,199.87,3,4,37,0,0,0
2019-06-21 12:32:54.196000-04:00,199.86,100,4,0,0,0,0
2019-06-21 12:32:55.240000-04:00,199.8652,25,4,37,0,0,0
2019-06-21 12:32:55.312000-04:00,199.866,200,4,0,0,0,0
2019-06-21 12:32:55.329000-04:00,199.86,100,19,0,0,0,0
2019-06-21 12:32:55.335000-04:00,199.86,7,12,14,37,41,0
2019-06-21 12:32:55.337000-04:00,199.86,1,4,37,0,0,0
2019-06-21 12:32:57.676000-04:00,199.8519,1,4,37,0,0,0
2019-06-21 12:32:57.771000-04:00,199.8519,1,4,10,37,41,0
2019-06-21 12:32:58.127000-04:00,199.8538,91,4,37,0,0,0
2019-06-21 12:32:58.531000-04:00,199.86,19,15,37,0,0,0
2019-06-21 12:32:59.711000-04:00,199.8571,1120,4,0,0,0,0
2019-06-21 12:32:59.978000-04:00,199.87,175,4,0,0,0,0
2019-06-21 12:32:59.980000-04:00,199.87,58,4,37,0,0,0
2019-06-21 12:32:59.989000-04:00,199.87,117,4,0,0,0,0
2019-06-21 12:33:00.150000-04:00,199.8502,6,4,37,0,0,0
2019-06-21 12:33:00.424000-04:00,199.8685,55,4,37,0,0,0
2019-06-21 12:33:00.785000-04:00,199.8501,10,4,37,0,0,0
2019-06-21 12:33:00.882000-04:00,199.86,50,12,37,0,0,0
2019-06-21 12:33:00.896000-04:00,199.86,10,19,37,0,0,0
2019-06-21 12:33:00.902000-04:00,199.86,150,12,14,41,0,0
2019-06-21 12:33:00.902000-04:00,199.86,100,12,14,41,0,0
2019-06-21 12:33:00.943000-04:00,199.8635,8,4,37,0,0,0
2019-06-21 12:33:01.263000-04:00,199.87,100,7,14,41,0,0
2019-06-21 12:33:01.263000-04:00,199.86,10,12,37,0,0,0
2019-06-21 12:33:01.289000-04:00,199.87,11,4,37,0,0,0
2019-06-21 12:33:02.003000-04:00,199.865,1,4,37,0,0,0
2019-06-21 12:33:02.743000-04:00,199.86,100,12,0,0,0,0
2019-06-21 12:33:02.744000-04:00,199.86,100,11,14,41,0,0
2019-06-21 12:33:02.857000-04:00,199.8574,8,4,37,0,0,0
2019-06-21 12:33:03.892000-04:00,199.86,2,12,14,37,41,0
2019-06-21 12:33:04.245000-04:00,199.86,100,10,0,0,0,0
2019-06-21 12:33:04.911000-04:00,199.86,52,12,14,37,41,0
2019-06-21 12:33:04.987000-04:00,199.86,340,4,0,0,0,0
2019-06-21 12:33:04.989000-04:00,199.86,272,4,0,0,0,0
2019-06-21 12:33:04.999000-04:00,199.86,294,4,0,0,0,0
2019-06-21 12:33:05.003000-04:00,199.86,90,4,37,0,0,0
2019-06-21 12:33:05.095000-04:00,199.85,8,4,37,0,0,0
2019-06-21 12:33:06.202000-04:00,199.855,167,4,0,0,0,0
2019-06-21 12:33:06.746000-04:00,199.86,10,12,14,37,41,0
2019-06-21 12:33:06.746000-04:00,199.86,90,12,37,0,0,0
2019-06-21 12:33:06.746000-04:00,199.86,15,12,37,0,0,0
2019-06-21 12:33:07.084000-04:00,199.86,85,12,37,0,0,0
2019-06-21 12:33:07.084000-04:00,199.86,23,12,37,0,0,0
2019-06-21 12:33:07.284000-04:00,199.87,100,11,0,0,0,0
2019-06-21 12:33:08.262000-04:00,199.87,5,11,14,37,41,0
2019-06-21 12:33:10.214000-04:00,199.8732,40,4,37,0,0,0
2019-06-21 12:33:10.463000-04:00,199.874,96,4,37,0,0,0
2019-06-21 12:33:10.956000-04:00,199.87,100,4,0,0,0,0
2019-06-21 12:33:11.568000-04:00,199.87,100,19,0,0,0,0
2019-06-21 12:33:11.568000-04:00,199.87,100,19,0,0,0,0
2019-06-21 12:33:11.576000-04:00,199.87,100,12,14,41,0,0
2019-06-21 12:33:11.576000-04:00,199.87,200,12,14,41,0,0
2019-06-21 12:33:11.576000-04:00,199.87,33,12,14,37,41,0
2019-06-21 12:33:11.577000-04:00,199.87,95,11,14,37,41,0
2019-06-21 12:33:11.577000-04:00,199.87,100,12,0,0,0,0
2019-06-21 12:33:11.577000-04:00,199.87,67,12,14,37,41,0
2019-06-21 12:33:11.591000-04:00,199.87,15,4,37,0,0,0
2019-06-21 12:33:13.889000-04:00,199.867,100,4,0,0,0,0
2019-06-21 12:33:14.527000-04:00,199.8634,250,4,0,0,0,0
2019-06-21 12:33:15.383000-04:00,199.86,2,12,14,37,41,0
2019-06-21 12:33:18.231000-04:00,199.87,100,1,14,41,0,0
2019-06-21 12:33:18.245000-04:00,199.86,107,4,0,0,0,0
2019-06-21 12:33:19.037000-04:00,199.8699,2,4,37,0,0,0
2019-06-21 12:33:19.180000-04:00,199.86,100,19,14,41,0,0
2019-06-21 12:33:19.180000-04:00,199.86,98,12,37,0,0,0
2019-06-21 12:33:19.180000-04:00,199.86,2,12,37,0,0,0
2019-06-21 12:33:19.180000-04:00,199.86,100,12,0,0,0,0
2019-06-21 12:33:19.180000-04:00,199.86,98,12,37,0,0,0
2019-06-21 12:33:19.216000-04:00,199.86,1,10,37,0,0,0
2019-06-21 12:33:19.235000-04:00,199.86,100,12,14,41,0,0
2019-06-21 12:33:19.713000-04:00,199.8699,5,4,37,0,0,0
2019-06-21 12:33:19.841000-04:00,199.86,26,12,14,37,41,0
2019-06-21 12:33:20.764000-04:00,199.86,100,4,0,0,0,0
2019-06-21 12:33:22.267000-04:00,199.8623,300,4,0,0,0,0
2019-06-21 12:33:22.301000-04:00,199.87,50,12,14,37,41,0
2019-06-21 12:33:22.301000-04:00,199.88,44,12,14,37,41,0
2019-06-21 12:33:22.301000-04:00,199.88,100,12,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.88,149,10,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.87,100,18,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.88,100,19,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.88,100,19,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.88,460,19,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.88,940,19,14,41,0,0
2019-06-21 12:33:22.302000-04:00,199.88,56,12,14,37,41,0
2019-06-21 12:33:22.302000-04:00,199.88,44,12,14,37,41,0
2019-06-21 12:33:22.302000-04:00,199.88,100,12,14,41,0,0
2019-06-21 12:33:22.907000-04:00,199.8899,25,4,37,0,0,0
2019-06-21 12:33:23.151000-04:00,199.88,1,4,37,0,0,0
2019-06-21 12:33:25.026000-04:00,199.89,600,4,0,0,0,0
2019-06-21 12:33:26.521000-04:00,199.87,100,12,0,0,0,0
2019-06-21 12:33:26.602000-04:00,199.86,794,4,0,0,0,0
2019-06-21 12:33:26.626000-04:00,199.86,40,19,37,0,0,0
2019-06-21 12:33:26.626000-04:00,199.86,100,12,0,0,0,0
2019-06-21 12:33:26.627000-04:00,199.86,200,4,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,10,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,200,18,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,21,18,37,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,11,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,11,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,11,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,11,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,11,12,37,0,0,0
2019-06-21 12:33:26.651000-04:00,199.85,26,12,37,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,100,8,0,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,100,8,0,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,100,19,0,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,70,19,37,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,263,12,0,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,16,12,37,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.790000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.791000-04:00,199.85,30,19,14,37,41,0
2019-06-21 12:33:26.791000-04:00,199.85,100,19,14,41,0,0
2019-06-21 12:33:26.791000-04:00,199.85,63,19,14,37,41,0
2019-06-21 12:33:26.791000-04:00,199.85,100,19,0,0,0,0
2019-06-21 12:33:26.791000-04:00,199.85,100,19,0,0,0,0
2019-06-21 12:33:26.791000-04:00,199.85,35,19,14,37,41,0
2019-06-21 12:33:26.791000-04:00,199.85,2,19,14,37,41,0
2019-06-21 12:33:26.791000-04:00,199.85,100,12,14,41,0,0
2019-06-21 12:33:26.791000-04:00,199.85,193,12,14,41,0,0
2019-06-21 12:33:26.791000-04:00,199.85,91,12,37,0,0,0
2019-06-21 12:33:26.791000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:26.867000-04:00,199.84,45,12,14,37,41,0
2019-06-21 12:33:27.382000-04:00,199.83,2,4,37,0,0,0
2019-06-21 12:33:27.927000-04:00,199.8341,1,4,37,0,0,0
2019-06-21 12:33:28.691000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:33:29.388000-04:00,199.84,2,4,37,0,0,0
2019-06-21 12:33:29.632000-04:00,199.83,100,18,14,41,0,0
2019-06-21 12:33:30.500000-04:00,199.8381,100,4,0,0,0,0
2019-06-21 12:33:31.538000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:33:32.639000-04:00,199.8301,125,4,0,0,0,0
2019-06-21 12:33:33.740000-04:00,199.84,17,4,37,0,0,0
2019-06-21 12:33:34.180000-04:00,199.8377,20,4,37,0,0,0
2019-06-21 12:33:35.827000-04:00,199.8353,2,4,37,0,0,0
2019-06-21 12:33:36.002000-04:00,199.83,1,4,37,0,0,0
2019-06-21 12:33:36.872000-04:00,199.8363,50,4,37,0,0,0
2019-06-21 12:33:38.314000-04:00,199.83,660,4,0,0,0,0
2019-06-21 12:33:38.325000-04:00,199.83,330,4,0,0,0,0
2019-06-21 12:33:38.328000-04:00,199.83,198,4,0,0,0,0
2019-06-21 12:33:38.379000-04:00,199.84,30,12,37,0,0,0
2019-06-21 12:33:39.071000-04:00,199.838,35,4,37,0,0,0
2019-06-21 12:33:39.657000-04:00,199.83,100,4,0,0,0,0
2019-06-21 12:33:40.664000-04:00,199.8399,3,4,37,0,0,0
2019-06-21 12:33:40.925000-04:00,199.83,66,11,37,0,0,0
2019-06-21 12:33:40.942000-04:00,199.83,2,12,37,0,0,0
2019-06-21 12:33:40.942000-04:00,199.83,98,12,37,0,0,0
2019-06-21 12:33:40.942000-04:00,199.83,2,12,37,0,0,0
2019-06-21 12:33:40.942000-04:00,199.83,2,12,37,0,0,0
2019-06-21 12:33:40.943000-04:00,199.83,100,8,14,41,0,0
2019-06-21 12:33:40.943000-04:00,199.83,34,11,37,0,0,0
2019-06-21 12:33:40.943000-04:00,199.83,1,11,37,0,0,0
2019-06-21 12:33:40.943000-04:00,199.83,100,19,14,41,0,0
2019-06-21 12:33:40.943000-04:00,199.83,98,12,14,37,41,0
2019-06-21 12:33:40.943000-04:00,199.83,100,12,14,41,0,0
2019-06-21 12:33:40.943000-04:00,199.83,100,12,14,41,0,0
2019-06-21 12:33:41.720000-04:00,199.82,100,12,0,0,0,0
2019-06-21 12:33:41.720000-04:00,199.82,12,12,37,0,0,0
2019-06-21 12:33:41.806000-04:00,199.8142,1000,4,0,0,0,0
2019-06-21 12:33:42.132000-04:00,199.8105,1,4,37,0,0,0
2019-06-21 12:33:42.502000-04:00,199.8199,14,4,37,0,0,0
2019-06-21 12:33:42.504000-04:00,199.8152,14,4,37,0,0,0
2019-06-21 12:33:43.662000-04:00,199.814,75,4,37,0,0,0
2019-06-21 12:33:43.708000-04:00,199.82,1,4,37,0,0,0
2019-06-21 12:33:43.813000-04:00,199.82,1,4,37,0,0,0
2019-06-21 12:33:44.976000-04:00,199.8168,2,4,37,0,0,0
2019-06-21 12:33:44.977000-04:00,199.8199,2,4,37,0,0,0
2019-06-21 12:33:45.060000-04:00,199.8199,1,4,37,0,0,0
2019-06-21 12:33:45.538000-04:00,199.82,100,18,14,41,0,0
2019-06-21 12:33:45.538000-04:00,199.82,100,8,14,41,0,0
2019-06-21 12:33:45.538000-04:00,199.82,300,8,14,41,0,0
2019-06-21 12:33:45.538000-04:00,199.82,100,19,14,41,0,0
2019-06-21 12:33:45.538000-04:00,199.815,200,12,14,41,0,0
2019-06-21 12:33:45.538000-04:00,199.815,5,12,14,37,41,0
2019-06-21 12:33:45.538000-04:00,199.815,19,12,37,0,0,0
2019-06-21 12:33:45.538000-04:00,199.82,4,12,37,0,0,0
2019-06-21 12:33:45.538000-04:00,199.82,100,12,0,0,0,0
2019-06-21 12:33:45.538000-04:00,199.82,82,12,37,0,0,0
2019-06-21 12:33:45.538000-04:00,199.82,18,12,14,37,41,0
2019-06-21 12:33:45.538000-04:00,199.82,1,12,14,37,41,0
2019-06-21 12:33:45.539000-04:00,199.83,100,7,14,41,0,0
2019-06-21 12:33:45.539000-04:00,199.82,100,11,14,41,0,0
2019-06-21 12:33:45.647000-04:00,199.8262,278,4,0,0,0,0
2019-06-21 12:33:46.379000-04:00,199.83,100,15,0,0,0,0
2019-06-21 12:33:46.379000-04:00,199.83,100,12,0,0,0,0
2019-06-21 12:33:46.629000-04:00,199.84,100,11,14,41,0,0
2019-06-21 12:33:46.629000-04:00,199.84,100,19,14,41,0,0
2019-06-21 12:33:46.629000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:33:46.629000-04:00,199.84,100,12,0,0,0,0
2019-06-21 12:33:46.655000-04:00,199.86,2,15,37,0,0,0
2019-06-21 12:33:46.720000-04:00,199.85,2,12,37,0,0,0
2019-06-21 12:33:50.886000-04:00,199.8587,200,4,0,0,0,0
2019-06-21 12:33:51.116000-04:00,199.85,2,4,37,0,0,0
2019-06-21 12:33:52.183000-04:00,199.855,250,4,0,0,0,0
2019-06-21 12:33:52.292000-04:00,199.85,32,19,14,37,41,0
2019-06-21 12:33:52.292000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:52.292000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:52.292000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:52.292000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:52.292000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:33:52.293000-04:00,199.85,100,15,0,0,0,0
2019-06-21 12:33:52.293000-04:00,199.85,100,11,14,41,0,0
2019-06-21 12:33:52.877000-04:00,199.8523,600,4,0,0,0,0
2019-06-21 12:33:53.436000-04:00,199.86,200,10,0,0,0,0
2019-06-21 12:33:53.436000-04:00,199.86,100,11,14,41,0,0
2019-06-21 12:33:54.492000-04:00,199.8545,10,4,37,0,0,0
2019-06-21 12:33:55.640000-04:00,199.85,2,4,37,0,0,0
2019-06-21 12:33:55.794000-04:00,199.87,4,4,37,0,0,0
2019-06-21 12:33:56.336000-04:00,199.87,839,4,0,0,0,0
2019-06-21 12:33:56.343000-04:00,199.87,181,4,0,0,0,0
2019-06-21 12:33:56.436000-04:00,199.8501,180,4,0,0,0,0
2019-06-21 12:33:56.470000-04:00,199.85,50,4,37,0,0,0
2019-06-21 12:33:57.067000-04:00,199.86,20,4,37,0,0,0
2019-06-21 12:33:57.576000-04:00,199.8576,30,4,37,0,0,0
2019-06-21 12:33:57.597000-04:00,199.8699,50,4,37,0,0,0
2019-06-21 12:33:58.369000-04:00,199.8615,25,4,37,0,0,0
2019-06-21 12:33:58.719000-04:00,199.87,19,4,37,0,0,0
2019-06-21 12:33:58.725000-04:00,199.86,8,19,37,0,0,0
2019-06-21 12:33:59.805000-04:00,199.8699,1,4,37,0,0,0
2019-06-21 12:33:59.854000-04:00,199.86,100,4,0,0,0,0
2019-06-21 12:34:00.005000-04:00,199.86,92,19,37,0,0,0
2019-06-21 12:34:00.038000-04:00,199.85,100,8,14,41,0,0
2019-06-21 12:34:00.038000-04:00,199.85,100,11,14,41,0,0
2019-06-21 12:34:00.038000-04:00,199.85,68,19,14,37,41,0
2019-06-21 12:34:00.038000-04:00,199.85,100,19,14,41,0,0
2019-06-21 12:34:00.038000-04:00,199.85,100,12,14,41,0,0
2019-06-21 12:34:00.038000-04:00,199.85,100,12,14,41,0,0
2019-06-21 12:34:00.038000-04:00,199.85,100,12,14,41,0,0
2019-06-21 12:34:00.038000-04:00,199.85,100,12,14,41,0,0
2019-06-21 12:34:00.039000-04:00,199.85,1,1,14,37,41,0
2019-06-21 12:34:00.041000-04:00,199.85,100,8,14,41,0,0
2019-06-21 12:34:00.041000-04:00,199.85,100,11,14,41,0,0
2019-06-21 12:34:01.354000-04:00,199.8599,3,4,37,0,0,0
2019-06-21 12:34:01.509000-04:00,199.85,100,12,0,0,0,0
2019-06-21 12:34:02.065000-04:00,199.86,1,4,37,0,0,0
2019-06-21 12:34:03.448000-04:00,199.85,1,4,37,0,0,0
2019-06-21 12:34:03.767000-04:00,199.85,1,4,37,0,0,0
2019-06-21 12:34:05.221000-04:00,199.845,100,4,0,0,0,0
2019-06-21 12:34:06.953000-04:00,199.845,100,4,0,0,0,0
2019-06-21 12:34:07.232000-04:00,199.85,100,10,14,41,0,0
2019-06-21 12:34:07.252000-04:00,199.845,100,4,0,0,0,0
2019-06-21 12:34:07.916000-04:00,199.85,500,4,0,0,0,0
2019-06-21 12:34:08.061000-04:00,199.85,15,19,14,37,41,0
2019-06-21 12:34:08.061000-04:00,199.85,100,12,14,41,0,0
2019-06-21 12:34:08.062000-04:00,199.85,85,11,14,37,41,0
2019-06-21 12:34:08.062000-04:00,199.85,15,11,14,37,41,0
2019-06-21 12:34:08.062000-04:00,199.85,85,19,14,37,41,0
2019-06-21 12:34:08.067000-04:00,199.845,300,4,0,0,0,0
2019-06-21 12:34:08.552000-04:00,199.87,1,12,14,37,41,0
2019-06-21 12:34:08.552000-04:00,199.87,90,12,14,37,41,0
2019-06-21 12:34:08.552000-04:00,199.87,10,12,37,0,0,0
2019-06-21 12:34:08.553000-04:00,199.865,100,4,0,0,0,0
2019-06-21 12:34:08.554000-04:00,199.87,100,4,0,0,0,0
2019-06-21 12:34:08.649000-04:00,199.8723,9,4,37,0,0,0
2019-06-21 12:34:08.926000-04:00,199.867,48,4,37,0,0,0
2019-06-21 12:34:09.339000-04:00,199.88,1,4,37,0,0,0
2019-06-21 12:34:09.659000-04:00,199.87,100,12,0,0,0,0
2019-06-21 12:34:09.902000-04:00,199.8726,16,4,37,0,0,0
2019-06-21 12:34:15.785000-04:00,199.865,100,19,0,0,0,0
2019-06-21 12:34:16.939000-04:00,199.86,49,11,14,37,41,0
2019-06-21 12:34:16.939000-04:00,199.86,100,19,14,41,0,0
2019-06-21 12:34:16.939000-04:00,199.86,100,12,14,41,0,0
2019-06-21 12:34:16.939000-04:00,199.86,200,12,14,41,0,0
2019-06-21 12:34:16.939000-04:00,199.86,3,12,14,37,41,0
2019-06-21 12:34:17.602000-04:00,199.85,100,11,14,41,0,0
2019-06-21 12:34:17.829000-04:00,199.85,5,12,37,0,0,0
2019-06-21 12:34:18.072000-04:00,199.8501,52,4,37,0,0,0
2019-06-21 12:34:18.619000-04:00,199.8492,37,4,37,0,0,0
2019-06-21 12:34:20.415000-04:00,199.85,5,12,14,37,41,0
2019-06-21 12:34:20.575000-04:00,199.855,135,15,0,0,0,0
2019-06-21 12:34:21.825000-04:00,199.8469,10,4,37,0,0,0
2019-06-21 12:34:22.246000-04:00,199.86,100,18,14,41,0,0
2019-06-21 12:34:22.247000-04:00,199.86,100,10,14,41,0,0
2019-06-21 12:34:22.247000-04:00,199.85,7,11,14,37,41,0
2019-06-21 12:34:24.731000-04:00,199.8501,25,4,37,0,0,0
2019-06-21 12:34:27.079000-04:00,199.85,100,11,14,41,0,0
2019-06-21 12:34:27.422000-04:00,199.85,100,19,14,41,0,0
2019-06-21 12:34:27.422000-04:00,199.85,52,12,37,0,0,0
2019-06-21 12:34:27.492000-04:00,199.84,500,12,14,41,0,0
2019-06-21 12:34:27.492000-04:00,199.84,100,12,14,41,0,0
2019-06-21 12:34:27.493000-04:00,199.84,100,11,14,41,0,0
2019-06-21 12:34:27.510000-04:00,199.84,50,11,37,0,0,0
2019-06-21 12:34:27.721000-04:00,199.8426,25,4,37,0,0,0
2019-06-21 12:34:28.026000-04:00,199.8499,15,4,37,0,0,0
2019-06-21 12:34:29.151000-04:00,199.85,1,19,37,0,0,0
2019-06-21 12:34:29.245000-04:00,199.85,100,8,14,41,0,0
2019-06-21 12:34:29.245000-04:00,199.85,100,8,14,41,0,0
2019-06-21 12:34:29.245000-04:00,199.85,4,12,14,37,41,0
2019-06-21 12:34:29.247000-04:00,199.845,100,4,0,0,0,0
2019-06-21 12:34:30.047000-04:00,199.8491,500,4,0,0,0,0
2019-06-21 12:34:32.335000-04:00,199.8554,5,4,37,0,0,0
2019-06-21 12:34:34.252000-04:00,199.855,100,15,0,0,0,0
2019-06-21 12:34:34.327000-04:00,199.85,10,11,14,37,41,0
2019-06-21 12:34:34.730000-04:00,199.8599,1,4,37,0,0,0
2019-06-21 12:34:34.743000-04:00,199.85,90,11,37,0,0,0
2019-06-21 12:34:34.743000-04:00,199.85,100,19,0,0,0,0
